Year,RoundName,MatchId,Player,Team,Opponent,Disposals,Kicks,Handballs,Marks,ContestedMarks,InterceptMarks,Tackles,PressureActs,Goals,Behinds,ShotsAtGoal,GoalAssists,ScoreInvolvements,TotalClearances,Hitouts,Inside50s,ContestedPossessions,GroundBallGets,Intercepts,HandballReceives,MetresGained,CentreBounceAttendancePercentage,TimeOnGround,DreamTeamPoints,RatingPoints,DisposalEfficiency,MarksOnLead,MarksInside50,TacklesInside50,Rebound50s
2023,Round 11,CD_M20230141108,Griffin Logue,North Melbourne,Collingwood,16,10,6,6,1,4,0,3,0,0,0,0,4,0,0,0,2,1,6,,183,,94,60,10.9,81.3,0,0,0,4
2023,Round 11,CD_M20230141108,Luke McDonald,North Melbourne,Collingwood,19,13,6,5,1,4,3,7,0,0,0,0,2,0,0,0,7,4,11,,366,,87,81,12.2,89.5,0,0,0,6
2023,Round 11,CD_M20230141108,Ben McKay,North Melbourne,Collingwood,5,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,3,1,4,,46,,96,19,7.1,100,0,0,0,0
2023,Round 11,CD_M20230141108,Will Phillips,North Melbourne,Collingwood,29,6,23,2,0,0,5,18,0,0,0,0,5,5,0,2,10,8,3,,169,,67,90,11.8,75.9,0,0,0,1
2023,Round 11,CD_M20230141108,Tom Powell,North Melbourne,Collingwood,16,5,11,3,0,1,2,16,0,0,0,2,4,3,0,1,6,5,3,,78,,82,51,6.1,62.5,0,0,0,1
2023,Round 11,CD_M20230141108,Bailey Scott,North Melbourne,Collingwood,30,19,11,6,0,0,0,11,1,0,1,1,5,2,0,8,8,6,4,,621,,83,101,9.8,66.7,2,0,0,5
2023,Round 11,CD_M20230141108,Harry Sheezel,North Melbourne,Collingwood,21,10,11,6,1,0,3,16,0,0,0,0,2,0,0,2,4,2,2,,225,,78,82,7.4,81,0,1,1,2
2023,Round 11,CD_M20230141108,Jy Simpkin,North Melbourne,Collingwood,22,7,15,2,0,0,4,24,0,0,0,0,6,4,0,2,12,8,1,,165,,84,69,8.1,81.8,0,0,1,0
2023,Round 11,CD_M20230141108,Phoenix Spicer,North Melbourne,Collingwood,2,1,1,0,0,0,0,8,0,0,0,0,1,0,0,0,1,1,0,,-7,,47,5,2.6,100,0,0,0,0
2023,Round 11,CD_M20230141108,Jaidyn Stephenson,North Melbourne,Collingwood,14,10,4,9,1,0,2,8,2,2,4,0,6,0,0,3,3,1,0,,259,,76,87,6.1,64.3,2,3,1,0
2023,Round 11,CD_M20230141108,George Wardlaw,North Melbourne,Collingwood,12,9,3,5,0,0,1,19,0,1,1,0,4,4,0,1,3,2,0,,227,,66,51,5.3,66.7,0,1,0,0
2023,Round 11,CD_M20230141108,Jack Ziebell,North Melbourne,Collingwood,23,19,4,7,1,2,1,8,0,0,0,0,2,0,0,1,4,3,5,,396,,86,88,0.4,73.9,0,0,0,5
2023,Round 11,CD_M20230141108,Cameron Zurhaar,North Melbourne,Collingwood,15,9,6,3,2,0,1,9,1,2,3,1,5,2,0,4,9,5,1,,341,,86,59,9.9,46.7,0,0,0,2
2023,Round 11,CD_M20230141109,Rory Laird,Adelaide,Brisbane,27,10,17,3,0,0,16,27,0,0,0,0,5,7,0,5,13,6,2,,272,,73,131,8.3,63,0,0,2,2
2023,Round 11,CD_M20230141109,Jordon Butts,Adelaide,Brisbane,6,4,2,1,0,0,2,7,0,0,0,0,1,0,0,0,3,2,3,,89,,85,28,3.3,83.3,0,0,0,2
2023,Round 11,CD_M20230141109,Jordan Dawson,Adelaide,Brisbane,32,19,13,5,1,2,10,25,0,0,0,0,4,2,0,4,12,7,3,,459,,83,135,6.4,62.5,0,0,1,4
2023,Round 11,CD_M20230141109,Tom Doedee,Adelaide,Brisbane,9,4,5,1,0,1,3,9,0,0,0,0,0,2,0,0,4,4,3,,73,,85,34,10.7,66.7,0,0,0,3
2023,Round 11,CD_M20230141109,Darcy Fogarty,Adelaide,Brisbane,10,7,3,4,2,0,2,7,1,1,4,1,6,0,0,3,6,3,1,,196,,83,49,5,50,1,2,0,0
2023,Round 11,CD_M20230141109,Chayce Jones,Adelaide,Brisbane,17,13,4,1,0,0,3,18,0,0,0,2,6,0,0,3,4,4,4,,490,,82,62,7.3,70.6,0,0,0,5
2023,Round 11,CD_M20230141109,Ben Keays,Adelaide,Brisbane,28,17,11,0,0,0,9,33,1,2,4,0,11,6,0,3,12,7,4,,326,,89,109,16.3,57.1,0,0,0,0
2023,Round 11,CD_M20230141109,Ned McHenry,Adelaide,Brisbane,15,7,8,5,0,0,3,7,1,0,1,0,5,0,0,2,3,2,1,,212,,72,64,5.8,80,0,0,0,1
2023,Round 11,CD_M20230141109,Max Michalanney,Adelaide,Brisbane,11,8,3,3,0,0,5,13,0,0,0,0,2,0,0,0,2,2,2,,231,,94,59,3,72.7,0,0,0,4
2023,Round 11,CD_M20230141109,Izak Rankine,Adelaide,Brisbane,23,10,13,4,1,1,1,7,2,3,6,3,13,4,0,3,16,11,5,,249,,94,78,19.8,65.2,0,1,1,0
2023,Round 11,CD_M20230141109,Wayne Milera,Adelaide,Brisbane,22,13,9,3,0,0,4,7,0,0,0,0,5,1,0,2,5,2,4,,443,,85,84,7.8,86.4,0,0,0,5
2023,Round 11,CD_M20230141109,Josh Worrell,Adelaide,Brisbane,19,14,5,1,0,1,3,9,0,0,0,0,1,2,0,2,8,5,6,,553,,74,69,9.7,73.7,0,0,0,8
2023,Round 11,CD_M20230141109,Reilly O'Brien,Adelaide,Brisbane,15,5,10,2,0,1,4,13,0,0,0,1,5,4,52,3,9,5,5,,129,,89,104,14.5,66.7,0,0,0,2
2023,Round 11,CD_M20230141109,Jake Soligo,Adelaide,Brisbane,18,12,6,4,0,0,3,21,1,0,1,0,1,6,0,0,7,6,1,,318,,79,79,7.5,77.8,0,1,1,5
2023,Round 11,CD_M20230141109,Lachlan Sholl,Adelaide,Brisbane,20,12,8,4,0,1,2,15,0,0,0,0,3,4,0,0,7,7,4,,270,,91,72,9.1,90,0,0,0,7
2023,Round 11,CD_M20230141109,Josh Rachele,Adelaide,Brisbane,15,11,4,4,0,0,0,8,1,0,1,3,7,1,0,3,2,1,0,,268,,74,60,13.7,93.3,1,0,0,1
2023,Round 11,CD_M20230141109,Riley Thilthorpe,Adelaide,Brisbane,11,7,4,4,1,0,2,8,2,0,2,0,5,2,4,2,8,5,1,,162,,76,67,8.8,63.6,1,2,1,0
2023,Round 11,CD_M20230141109,Luke Pedlar,Adelaide,Brisbane,9,7,2,0,0,0,4,13,2,0,2,0,5,2,0,3,8,4,1,,268,,71,56,15.6,66.7,0,0,1,0
2023,Round 11,CD_M20230141109,Lachlan Murphy,Adelaide,Brisbane,15,9,6,1,0,0,3,20,0,1,1,0,4,2,0,5,5,5,0,,321,,81,55,4.8,46.7,0,0,0,0
2023,Round 11,CD_M20230141109,Nick Murray,Adelaide,Brisbane,11,9,2,3,1,1,0,6,0,0,0,0,0,0,0,1,4,3,4,,295,,89,37,6.6,90.9,0,0,0,4
2023,Round 11,CD_M20230141109,Patrick Parnell,Adelaide,Brisbane,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,,6,0,0,0,0,0,0,0
2023,Round 11,CD_M20230141109,Rory Sloane,Adelaide,Brisbane,14,9,5,2,0,0,9,30,0,0,0,1,4,6,1,2,7,4,0,,203,,60,75,7.1,64.3,0,0,2,1
2023,Round 11,CD_M20230141109,Taylor Walker,Adelaide,Brisbane,9,8,1,3,1,0,0,6,3,0,4,0,4,0,1,1,4,2,0,,220,,86,48,10.6,66.7,0,2,0,0
2023,Round 11,CD_M20230141109,Will Ashcroft,Brisbane,Adelaide,17,6,11,0,0,0,1,16,0,1,3,0,4,1,0,1,9,6,0,,157,,70,46,2.1,52.9,0,0,0,1
2023,Round 11,CD_M20230141109,Darcy Gardiner,Brisbane,Adelaide,8,6,2,2,0,1,2,7,0,0,0,0,1,1,0,2,6,4,6,,107,,88,38,5.2,75,0,0,0,0
2023,Round 11,CD_M20230141109,Jack Gunston,Brisbane,Adelaide,5,4,1,1,0,0,2,5,0,2,2,0,3,0,0,0,4,3,0,,62,,62,28,2.6,60,0,0,2,1
2023,Round 11,CD_M20230141109,Eric Hipwood,Brisbane,Adelaide,3,1,2,1,1,0,6,18,0,1,1,0,2,0,0,0,3,2,0,,34,,82,35,5.2,66.7,0,1,1,0
2023,Round 11,CD_M20230141109,Ryan Lester,Brisbane,Adelaide,10,8,2,2,1,1,4,14,0,0,0,0,1,0,0,2,3,1,5,,170,,93,51,5.7,60,0,0,0,1
2023,Round 11,CD_M20230141109,James Madden,Brisbane,Adelaide,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,,0,,14,8,0.3,0,0,0,2,0
2023,Round 11,CD_M20230141109,Lincoln McCarthy,Brisbane,Adelaide,18,11,7,2,0,0,3,13,0,1,1,0,4,3,0,8,8,6,2,,358,,79,67,3.4,55.6,0,0,1,1
2023,Round 11,CD_M20230141109,Dayne Zorko,Brisbane,Adelaide,22,14,8,2,0,0,3,15,1,2,4,0,7,4,0,7,10,9,0,,470,,77,78,9.9,54.5,0,0,0,0
2023,Round 11,CD_M20230141109,Lachie Neale,Brisbane,Adelaide,26,12,14,1,0,0,8,40,0,0,0,1,6,11,0,4,18,12,3,,371,,89,100,15.5,76.9,0,0,0,0
2023,Round 11,CD_M20230141109,Josh Dunkley,Brisbane,Adelaide,29,9,20,2,0,1,9,33,0,0,0,2,7,6,0,4,19,13,3,,272,,80,112,23.1,72.4,0,0,1,0
2023,Round 11,CD_M20230141109,Harris Andrews,Brisbane,Adelaide,5,4,1,2,2,2,0,9,0,0,0,0,1,0,0,0,4,0,4,,122,,100,19,4.3,100,0,0,0,4
2023,Round 11,CD_M20230141109,Keidean Coleman,Brisbane,Adelaide,18,15,3,4,0,3,1,9,0,0,0,0,2,0,0,1,5,4,8,,323,,74,64,7.8,61.1,0,0,0,3
2023,Round 11,CD_M20230141109,Joe Daniher,Brisbane,Adelaide,8,7,1,2,0,0,1,4,2,2,4,0,6,2,0,1,5,4,0,,165,,92,44,5.8,62.5,2,2,1,0
2023,Round 11,CD_M20230141109,Darcy Wilmot,Brisbane,Adelaide,12,9,3,2,0,1,2,12,0,0,0,0,3,1,0,3,3,3,1,,348,,70,42,0.6,41.7,0,0,1,3
2023,Round 11,CD_M20230141109,Brandon Starcevich,Brisbane,Adelaide,10,9,1,3,1,2,4,10,0,0,0,0,1,2,0,2,7,5,6,,285,,88,50,7.1,60,0,0,0,4
2023,Round 11,CD_M20230141109,Daniel Rich,Brisbane,Adelaide,24,22,2,6,0,1,0,6,1,0,1,0,2,5,0,6,3,2,4,,735,,70,91,16.2,75,0,0,0,7
2023,Round 11,CD_M20230141109,Zac Bailey,Brisbane,Adelaide,25,15,10,4,0,0,5,15,0,2,2,3,7,5,0,5,10,5,2,,404,,82,94,16.5,72,0,0,1,0
2023,Round 11,CD_M20230141109,Charlie Cameron,Brisbane,Adelaide,8,7,1,1,0,0,4,11,4,0,5,0,5,1,0,1,3,3,1,,119,,80,66,13.9,87.5,0,1,2,0
2023,Round 11,CD_M20230141109,Conor McKenna,Brisbane,Adelaide,14,12,2,4,1,3,3,14,0,0,0,0,1,2,0,2,5,3,7,,417,,88,64,6.4,50,0,0,0,4
2023,Round 11,CD_M20230141109,Jarrod Berry,Brisbane,Adelaide,11,7,4,2,0,0,3,12,0,0,0,0,1,1,0,4,5,3,3,,212,,74,48,5.4,54.5,0,0,1,1
2023,Round 11,CD_M20230141109,Oscar McInerney,Brisbane,Adelaide,13,9,4,1,0,1,2,11,0,0,0,0,3,7,57,4,11,8,3,,292,,84,103,12.1,38.5,0,0,0,2
2023,Round 11,CD_M20230141109,Hugh McCluggage,Brisbane,Adelaide,16,10,6,0,0,0,3,23,1,1,2,0,4,3,0,4,9,8,2,,226,,81,58,4.3,62.5,0,0,1,0
2023,Round 11,CD_M20230141109,Cam Rayner,Brisbane,Adelaide,15,10,5,3,1,0,4,16,1,1,2,0,5,2,0,5,7,4,1,,407,,85,70,10,53.3,0,1,0,1
2023,Round 12,CD_M20230141201,Jake Bowey,Melbourne,Carlton,17,12,5,4,1,3,1,10,0,1,1,0,3,0,0,4,4,2,8,,299,,54,58,4.2,64.7,0,0,0,1
2023,Round 12,CD_M20230141201,Angus Brayshaw,Melbourne,Carlton,24,13,11,5,0,1,4,12,0,0,0,0,7,3,0,5,8,6,5,,348,,74,89,11.1,83.3,0,0,1,0
2023,Round 12,CD_M20230141201,Kade Chandler,Melbourne,Carlton,14,9,5,6,0,0,5,13,0,3,3,0,7,1,0,4,2,1,1,,322,,77,80,-0.9,42.9,1,3,0,1
2023,Round 12,CD_M20230141201,Bayley Fritsch,Melbourne,Carlton,18,12,6,7,3,0,1,9,2,3,5,2,8,0,0,5,6,3,3,,397,,87,88,10.2,72.2,0,4,0,0
2023,Round 12,CD_M20230141201,Max Gawn,Melbourne,Carlton,16,10,6,6,5,0,1,8,1,2,3,0,5,1,20,2,9,1,1,,215,,85,87,10.8,62.5,0,2,0,1
2023,Round 12,CD_M20230141201,Brodie Grundy,Melbourne,Carlton,11,3,8,2,2,0,1,3,0,0,1,0,3,1,11,1,7,2,2,,18,,67,47,6.6,54.5,0,0,0,0
2023,Round 12,CD_M20230141201,James Harmes,Melbourne,Carlton,5,2,3,0,0,0,1,6,0,0,0,0,0,2,0,1,3,0,0,,2,,26,13,0.7,80,0,0,0,0
2023,Round 12,CD_M20230141201,Lachie Hunter,Melbourne,Carlton,22,14,8,3,0,0,0,13,0,0,0,0,7,1,0,1,7,5,4,,432,,94,67,7.4,59.1,0,0,0,0
2023,Round 12,CD_M20230141201,Jake Lever,Melbourne,Carlton,17,8,9,7,0,3,2,8,0,0,0,0,0,0,0,1,9,8,12,,205,,100,68,13.9,94.1,0,0,0,4
2023,Round 12,CD_M20230141201,Judd McVee,Melbourne,Carlton,17,12,5,6,1,3,1,5,0,0,0,0,3,0,0,2,3,2,4,,229,,77,68,9.6,70.6,1,0,0,4
2023,Round 12,CD_M20230141201,Steven May,Melbourne,Carlton,18,16,2,5,0,2,2,4,0,0,0,0,5,1,0,2,5,4,6,,495,,92,75,10.6,77.8,0,0,0,4
2023,Round 12,CD_M20230141201,Tom Sparrow,Melbourne,Carlton,15,6,9,1,0,1,3,24,0,0,0,0,2,4,0,1,9,5,3,,227,,72,46,9.9,80,0,0,0,0
2023,Round 12,CD_M20230141201,Adam Tomlinson,Melbourne,Carlton,12,7,5,3,0,0,0,1,0,0,0,0,3,0,0,0,2,1,2,,23,,100,38,0.6,75,0,0,0,1
2023,Round 12,CD_M20230141201,Trent Rivers,Melbourne,Carlton,24,12,12,6,1,1,2,5,0,1,1,0,5,2,0,2,7,4,5,,382,,76,85,1.8,54.2,0,1,0,6
2023,Round 12,CD_M20230141201,Jacob van Rooyen,Melbourne,Carlton,16,8,8,7,2,1,2,5,1,0,2,1,6,1,2,3,7,3,1,,268,,76,77,14.5,87.5,1,2,2,0
2023,Round 12,CD_M20230141201,Kysaiah Pickett,Melbourne,Carlton,6,3,3,0,0,0,3,14,1,1,3,0,4,0,0,0,4,4,0,,82,,86,28,5.5,50,0,0,3,0
2023,Round 12,CD_M20230141201,Christian Salem,Melbourne,Carlton,20,13,7,3,0,0,3,9,0,0,0,0,4,3,0,4,9,6,3,,415,,81,75,11.9,60,0,0,0,4
2023,Round 12,CD_M20230141201,Jack Viney,Melbourne,Carlton,20,8,12,2,0,0,6,19,0,0,0,0,7,7,0,5,11,7,0,,254,,79,73,11.2,70,0,0,0,1
2023,Round 12,CD_M20230141201,Ed Langdon,Melbourne,Carlton,25,15,10,5,0,2,2,13,0,1,1,0,2,3,0,7,9,5,4,,590,,91,85,10,68,0,0,0,3
2023,Round 12,CD_M20230141201,Christian Petracca,Melbourne,Carlton,32,17,15,6,1,2,4,27,1,0,5,0,9,7,0,4,17,15,9,,307,,83,118,16.5,68.8,0,2,0,3
2023,Round 12,CD_M20230141201,Charlie Spargo,Melbourne,Carlton,13,8,5,2,0,0,1,5,1,1,2,2,4,0,0,2,5,3,4,,171,,70,46,9.2,69.2,0,0,0,0
2023,Round 12,CD_M20230141201,Alex Neal-Bullen,Melbourne,Carlton,11,4,7,2,0,0,7,21,1,0,1,0,4,1,0,3,5,4,0,,165,,77,66,12.2,72.7,0,0,0,0
2023,Round 12,CD_M20230141201,Joel Smith,Melbourne,Carlton,5,3,2,4,0,1,2,4,0,0,0,1,2,0,0,0,0,0,1,,70,,79,27,0.5,100,1,1,0,0
2023,Round 12,CD_M20230141201,Matthew Cottrell,Carlton,Melbourne,12,7,5,4,0,0,1,15,0,1,1,0,3,0,0,0,3,1,0,,175,,79,50,0.6,66.7,0,1,0,3
2023,Round 12,CD_M20230141201,Patrick Cripps,Carlton,Melbourne,23,7,16,2,0,0,2,19,0,0,0,1,4,5,0,2,13,6,0,,151,,84,68,12.3,82.6,0,0,0,0
2023,Round 12,CD_M20230141201,Charlie Curnow,Carlton,Melbourne,11,8,3,6,0,1,2,5,1,0,1,0,2,0,0,4,2,2,1,,328,,90,59,5.9,63.6,1,1,0,0
2023,Round 12,CD_M20230141201,Tom De Koning,Carlton,Melbourne,8,6,2,2,1,2,2,18,0,0,0,0,3,3,26,2,8,4,3,,181,,83,61,15,50,0,0,0,1
2023,Round 12,CD_M20230141201,Alex Cincotta,Carlton,Melbourne,10,6,4,1,0,1,2,6,0,0,0,0,0,0,0,0,7,6,8,,166,,78,39,8.8,80,0,0,0,4
2023,Round 12,CD_M20230141201,Sam Docherty,Carlton,Melbourne,26,13,13,4,0,0,2,15,0,1,1,0,4,4,0,2,5,3,3,,363,,87,87,8.4,84.6,0,0,0,4
2023,Round 12,CD_M20230141201,Paddy Dow,Carlton,Melbourne,9,4,5,1,0,0,1,6,0,0,0,0,1,0,0,2,1,0,1,,159,,34,29,2.2,77.8,0,0,0,2
2023,Round 12,CD_M20230141201,Brodie Kemp,Carlton,Melbourne,14,11,3,10,3,6,1,9,0,0,0,0,1,0,0,1,5,2,7,,340,,86,73,12.2,78.6,0,0,0,5
2023,Round 12,CD_M20230141201,Adam Cerra,Carlton,Melbourne,30,13,17,6,0,0,4,21,0,0,0,1,6,4,0,4,10,7,3,,471,,76,111,13,80,0,0,0,2
2023,Round 12,CD_M20230141201,Sam Walsh,Carlton,Melbourne,22,8,14,1,0,0,2,17,0,0,1,0,1,4,0,2,12,8,3,,144,,88,55,8.3,63.6,0,0,0,1
2023,Round 12,CD_M20230141201,Lochie O'Brien,Carlton,Melbourne,9,7,2,4,1,0,0,7,0,0,0,0,1,0,0,1,1,0,2,,202,,73,37,2.5,66.7,0,0,0,1
2023,Round 12,CD_M20230141201,Blake Acres,Carlton,Melbourne,18,13,5,5,0,0,3,18,1,0,2,1,5,3,0,4,6,3,2,,453,,82,80,15.7,72.2,0,1,1,1
2023,Round 12,CD_M20230141201,Adam Saad,Carlton,Melbourne,14,10,4,3,0,1,3,14,0,0,0,0,3,1,0,1,4,4,4,,283,,79,56,8.4,92.9,0,0,0,3
2023,Round 12,CD_M20230141201,Jordan Boyd,Carlton,Melbourne,9,8,1,1,0,0,3,17,0,0,0,0,1,0,0,1,3,2,3,,203,,80,41,2.8,44.4,0,0,0,4
2023,Round 12,CD_M20230141201,Zac Fisher,Carlton,Melbourne,14,4,10,1,0,0,1,16,1,0,1,0,1,1,0,1,4,3,2,,134,,77,47,5.1,78.6,0,0,0,1
2023,Round 12,CD_M20230141201,Matthew Kennedy,Carlton,Melbourne,20,8,12,2,0,0,2,11,0,0,0,0,3,2,0,4,8,5,3,,176,,75,64,4.3,75,0,0,1,1
2023,Round 12,CD_M20230141201,Mitch McGovern,Carlton,Melbourne,20,15,5,8,2,4,2,7,0,0,0,1,3,0,0,2,2,0,4,,468,,80,87,7.5,95,0,0,0,5
2023,Round 12,CD_M20230141201,Harry McKay,Carlton,Melbourne,12,11,1,9,3,0,2,10,3,2,7,0,6,0,0,3,6,1,2,,393,,95,86,12.4,58.3,5,5,0,1
2023,Round 12,CD_M20230141201,Jesse Motlop,Carlton,Melbourne,11,8,3,3,1,0,2,19,0,1,1,0,1,0,0,2,5,4,2,,266,,68,45,-0.4,54.5,0,1,1,1
2023,Round 12,CD_M20230141201,Matthew Owies,Carlton,Melbourne,5,3,2,1,0,0,3,14,0,0,0,1,2,1,0,1,2,1,1,,40,,74,25,2.3,40,0,0,1,0
2023,Round 12,CD_M20230141201,Jack Silvagni,Carlton,Melbourne,4,3,1,2,0,0,1,6,0,1,1,0,2,0,0,0,1,0,0,,73,,37,20,-1.3,75,0,0,0,0
2023,Round 12,CD_M20230141201,Jacob Weitering,Carlton,Melbourne,16,12,4,8,3,4,0,2,0,0,0,0,2,0,0,0,7,3,11,,344,,100,69,7.3,87.5,0,0,0,6
2023,Round 12,CD_M20230141201,Lewis Young,Carlton,Melbourne,11,5,6,4,1,2,2,11,0,0,0,0,1,1,2,0,4,2,6,,124,,92,46,11.8,90.9,0,0,0,5
2023,Round 12,CD_M20230141202,Miles Bergman,Port Adelaide,Hawthorn,17,12,5,6,0,1,3,21,0,1,1,1,6,5,0,4,7,6,3,,495,,82,78,7.8,52.9,1,1,0,2
2023,Round 12,CD_M20230141202,Riley Bonner,Port Adelaide,Hawthorn,16,11,5,3,0,0,2,16,0,1,1,0,10,2,0,2,7,5,4,,315,,84,58,11.4,81.3,0,0,1,3
2023,Round 12,CD_M20230141202,Ryan Burton,Port Adelaide,Hawthorn,13,9,4,1,0,0,5,18,1,0,1,0,4,0,0,3,5,3,5,,441,,81,57,11.5,76.9,0,0,0,6
2023,Round 12,CD_M20230141202,Aliir Aliir,Port Adelaide,Hawthorn,14,11,3,5,3,4,1,7,0,0,0,0,5,0,0,3,8,5,10,,401,,94,58,11.3,71.4,0,0,0,4
2023,Round 12,CD_M20230141202,Zak Butters,Port Adelaide,Hawthorn,26,17,9,8,0,1,7,23,1,1,2,1,7,4,0,4,6,3,3,,452,,83,129,15.1,76.9,0,0,1,1
2023,Round 12,CD_M20230141202,Darcy Byrne-Jones,Port Adelaide,Hawthorn,12,9,3,2,0,0,0,19,1,1,2,3,11,0,0,5,3,1,2,,271,,84,46,11.4,66.7,1,1,0,0
2023,Round 12,CD_M20230141202,Willem Drew,Port Adelaide,Hawthorn,17,8,9,2,0,1,9,35,0,0,0,1,4,4,0,5,6,4,2,,261,,77,78,7.9,58.8,1,0,5,1
2023,Round 12,CD_M20230141202,Scott Lycett,Port Adelaide,Hawthorn,13,5,8,3,1,1,0,4,0,0,0,0,6,4,15,3,7,3,1,,164,,49,53,13.1,69.2,0,1,0,0
2023,Round 12,CD_M20230141202,Ollie Lord,Port Adelaide,Hawthorn,6,1,5,0,0,0,1,15,0,1,1,1,5,0,7,0,2,2,1,,-26,,76,25,1.8,50,0,0,1,0
2023,Round 12,CD_M20230141202,Ollie Wines,Port Adelaide,Hawthorn,24,7,17,3,0,0,5,19,1,0,1,0,7,5,0,2,9,6,1,,200,,71,90,15.3,87.5,1,0,0,0
2023,Round 12,CD_M20230141202,Jeremy Finlayson,Port Adelaide,Hawthorn,17,15,2,9,2,0,5,12,5,2,7,0,8,2,3,1,7,4,1,,292,,82,126,18.9,70.6,2,4,3,0
2023,Round 12,CD_M20230141202,Jason Horne-Francis,Port Adelaide,Hawthorn,18,11,7,5,0,0,2,13,1,1,2,2,7,6,0,3,9,6,2,,179,,76,77,10.7,77.8,0,1,0,0
2023,Round 12,CD_M20230141202,Todd Marshall,Port Adelaide,Hawthorn,16,12,4,10,2,0,1,9,5,1,7,3,11,0,0,2,8,4,2,,319,,80,103,21.4,62.5,2,7,1,0
2023,Round 12,CD_M20230141202,Sam Powell-Pepper,Port Adelaide,Hawthorn,18,7,11,6,1,1,5,20,0,1,1,1,10,0,0,2,10,7,3,,177,,86,80,5.2,66.7,0,0,1,1
2023,Round 12,CD_M20230141202,Junior Rioli,Port Adelaide,Hawthorn,13,9,4,3,0,0,2,19,4,0,5,1,8,2,0,2,5,5,1,,288,,79,74,26.8,84.6,0,0,1,0
2023,Round 12,CD_M20230141202,Dylan Williams,Port Adelaide,Hawthorn,19,12,7,9,2,2,0,10,0,0,0,0,4,1,0,3,5,2,4,,468,,74,78,12.6,94.7,0,0,0,5
2023,Round 12,CD_M20230141202,Kane Farrell,Port Adelaide,Hawthorn,14,12,2,4,0,1,2,13,0,0,0,0,3,0,0,4,2,2,2,,523,,85,60,6.9,85.7,0,0,0,3
2023,Round 12,CD_M20230141202,Dan Houston,Port Adelaide,Hawthorn,20,14,6,3,1,1,3,21,2,0,2,0,9,1,0,5,7,5,6,,452,,82,84,25.9,95,0,0,0,2
2023,Round 12,CD_M20230141202,Lachie Jones,Port Adelaide,Hawthorn,8,6,2,2,0,0,2,10,0,0,0,1,5,1,0,3,3,1,2,,380,,86,37,14.9,100,0,0,0,2
2023,Round 12,CD_M20230141202,Jed McEntee,Port Adelaide,Hawthorn,9,6,3,1,0,0,3,18,1,0,1,1,3,0,0,2,4,4,0,,182,,79,42,9.7,77.8,0,0,3,0
2023,Round 12,CD_M20230141202,Trent McKenzie,Port Adelaide,Hawthorn,13,10,3,3,0,2,0,6,0,0,0,0,3,0,0,0,4,3,6,,236,,95,42,10.3,100,0,0,0,3
2023,Round 12,CD_M20230141202,Connor Rozee,Port Adelaide,Hawthorn,29,22,7,8,0,0,2,19,1,2,4,2,9,5,0,13,9,5,1,,859,,83,121,20,65.5,0,0,0,2
2023,Round 12,CD_M20230141202,Josh Sinn,Port Adelaide,Hawthorn,4,4,0,3,1,2,0,8,0,0,0,0,1,0,0,0,2,1,2,,118,,33,21,6,75,0,0,0,2
2023,Round 12,CD_M20230141202,James Blanck,Hawthorn,Port Adelaide,11,6,5,2,0,0,3,11,0,0,0,0,1,1,0,0,5,5,3,,90,,91,43,10.1,81.8,0,0,0,4
2023,Round 12,CD_M20230141202,Lachlan Bramble,Hawthorn,Port Adelaide,20,12,8,3,0,0,1,9,0,1,1,1,4,0,0,3,5,5,4,,405,,84,66,8,70,0,0,0,2
2023,Round 12,CD_M20230141202,Luke Breust,Hawthorn,Port Adelaide,15,10,5,6,1,0,1,10,5,3,9,0,9,0,0,2,5,3,0,,309,,81,90,11.7,60,2,6,0,0
2023,Round 12,CD_M20230141202,Tyler Brockman,Hawthorn,Port Adelaide,15,12,3,6,0,0,1,9,1,0,1,3,7,0,0,5,1,1,1,,409,,74,67,9.5,80,0,2,0,1
2023,Round 12,CD_M20230141202,Sam Butler,Hawthorn,Port Adelaide,12,7,5,3,1,0,2,11,1,0,1,0,3,0,0,2,6,5,2,,161,,72,51,12.9,83.3,0,0,1,1
2023,Round 12,CD_M20230141202,Will Day,Hawthorn,Port Adelaide,20,6,14,4,1,1,3,19,0,0,0,0,6,2,0,1,8,7,5,,230,,84,70,16.9,95,0,0,0,2
2023,Round 12,CD_M20230141202,Sam Frost,Hawthorn,Port Adelaide,8,5,3,4,1,0,5,14,0,1,2,0,3,0,0,0,2,0,1,,103,,90,51,0.9,37.5,1,3,0,0
2023,Round 12,CD_M20230141202,Karl Amon,Hawthorn,Port Adelaide,25,14,11,5,0,0,1,15,1,0,1,2,10,2,0,7,6,5,4,,500,,86,90,20.7,80,0,0,0,2
2023,Round 12,CD_M20230141202,Jarman Impey,Hawthorn,Port Adelaide,33,22,11,6,1,1,2,11,1,0,1,0,6,0,0,2,8,6,8,,534,,81,118,10.4,78.8,0,0,0,5
2023,Round 12,CD_M20230141202,Jacob Koschitzke,Hawthorn,Port Adelaide,8,5,3,2,1,0,0,5,0,1,1,0,3,0,3,1,5,2,1,,96,,87,33,3.2,87.5,0,0,0,0
